kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K03884.01",4579313,,"FALSE POSITIVE","FALSE POSITIVE",2.112405306,19.01,489,132.97515
"K03976.01",4544571,,"FALSE POSITIVE","FALSE POSITIVE",2.189098506,29.7,2533.7,132.080937
"K03977.01",3245661,,"FALSE POSITIVE","FALSE POSITIVE",0.7088055,41.08,17575,132.168239
"K00068.01",8669092,,"FALSE POSITIVE","FALSE POSITIVE",1.000840564,80.25,2714.4,121.293771
"K03978.01",10090219,,"FALSE POSITIVE","FALSE POSITIVE",2.28612573,22.63,301.6,133.53049
"K03979.01",9899217,,"FALSE POSITIVE","FALSE POSITIVE",1.33254971,1.36,158.3,132.05415
"K04071.01",2708286,,"FALSE POSITIVE","FALSE POSITIVE",1.89131005,6.4,155.6,132.66204
"K00389.01",3847708,,"FALSE POSITIVE","FALSE POSITIVE",3.741231778,1.55,419,171.70626
"K04073.01",10419797,,"FALSE POSITIVE","FALSE POSITIVE",87.140633,,,169.262
"K04075.01",7777471,,"FALSE POSITIVE","FALSE POSITIVE",0.885131111,0.9,93.2,131.8742
"K00043.01",9025922,,"FALSE POSITIVE","FALSE POSITIVE",11.32029599,8.02,4303.5,177.08388
"K02665.01",12110786,,"FALSE POSITIVE","FALSE POSITIVE",1.112207126,0.73,54.7,131.8505
"K00044.01",8845026,,"FALSE POSITIVE","FALSE POSITIVE",66.46746217,11.97,12643.7,160.47651
"K02737.01",6614629,,"FALSE POSITIVE","FALSE POSITIVE",0.526615152,1.46,64,131.49908
"K02738.01",6630943,,"FALSE POSITIVE","FALSE POSITIVE",0.690405794,1.04,178.4,131.7301
"K02831.01",9692557,,"FALSE POSITIVE","FALSE POSITIVE",0.571940563,1.88,54.3,131.71371
"K00045.01",3742855,,"FALSE POSITIVE","FALSE POSITIVE",6.397185875,15.02,18887,174.365353
"K02916.01",7269881,,"FALSE POSITIVE","FALSE POSITIVE",0.306937807,0.82,119.2,131.635518
"K02917.01",3228945,,"FALSE POSITIVE","FALSE POSITIVE",0.730943372,1.37,134.7,131.49862
"K02918.01",7008149,,"FALSE POSITIVE","FALSE POSITIVE",0.515552803,13.96,1224.1,131.651719
"K03016.01",10617638,,"FALSE POSITIVE","FALSE POSITIVE",0.710894157,1.16,122.6,132.05192
"K03018.01",7906671,,"FALSE POSITIVE","FALSE POSITIVE",45.1178526,2.78,389.2,156.99133
"K03107.01",10031500,,"FALSE POSITIVE","FALSE POSITIVE",8.589562,15.95,245.4,132.0335
"K03223.01",5556726,,"FALSE POSITIVE","FALSE POSITIVE",0.962825082,5.18,118.1,132.21375
"K03227.01",8975368,,"FALSE POSITIVE","FALSE POSITIVE",2.42649862,0.75,29.2,133.70347
"K03322.01",7767733,,"FALSE POSITIVE","FALSE POSITIVE",25.19830439,46.14,73834.2,142.2240343
"K00329.01",10031885,,"FALSE POSITIVE","FALSE POSITIVE",8.58969597,20.8,245.1,174.9625
"K03325.01",5130983,,"FALSE POSITIVE","FALSE POSITIVE",86.4392931,35.31,1175.1,144.58294
"K03326.01",11093538,,"FALSE POSITIVE","FALSE POSITIVE",14.77820911,44.48,10774,144.09725
"K03409.01",9468382,,"FALSE POSITIVE","FALSE POSITIVE",11.08260553,7.34,601.2,136.6562
"K00336.01",10518725,,"FALSE POSITIVE","FALSE POSITIVE",19.5148412,2.8,102.7,132.60757
"K03411.01",6025124,,"FALSE POSITIVE","FALSE POSITIVE",26.83771808,12.68,8512,158.125331
"K03498.01",8635938,,"FALSE POSITIVE","FALSE POSITIVE",43.798566,48.52,290.4,172.58505
"K03499.01",5471688,,"FALSE POSITIVE","FALSE POSITIVE",12.4281308,0.85,131.4,141.4385
"K03595.01",10677186,,"FALSE POSITIVE","FALSE POSITIVE",100.40132734,26,53781.9,216.083194
"K03596.01",9025914,,"FALSE POSITIVE","FALSE POSITIVE",11.320287875,59.23,243413,131.803042
"K03597.01",9366988,,"FALSE POSITIVE","FALSE POSITIVE",1.219034103,40.46,95697,132.100694
"K03598.01",2437149,,"FALSE POSITIVE","FALSE POSITIVE",18.79862195,55.07,380204,138.028268
"K03599.01",9715925,,"FALSE POSITIVE","FALSE POSITIVE",6.30828538,29.34,113526,134.379945
"K03600.01",9529733,,"FALSE POSITIVE","FALSE POSITIVE",4.80912667,44.3,134093,134.07939
"K03690.01",9715939,,"FALSE POSITIVE","FALSE POSITIVE",12.893018017,62.52,16032.8,141.611199
"K03691.01",4751083,,"FALSE POSITIVE","FALSE POSITIVE",4.532416322,62.25,34953,135.6589
"K03693.01",7695087,,"FALSE POSITIVE","FALSE POSITIVE",4.032760214,378.61,10803.4,133.301891
"K03694.01",6200709,,"FALSE POSITIVE","FALSE POSITIVE",3.723552982,18.83,40143,134.94613
"K03695.01",8043052,,"FALSE POSITIVE","FALSE POSITIVE",2.244600029,27.47,8611,133.46529
"K03786.01",2854948,,"FALSE POSITIVE","FALSE POSITIVE",0.97430309,37.62,34976,132.390205
"K03787.01",7813039,,"FALSE POSITIVE","FALSE POSITIVE",141.73403059,10.3,7736.4,167.345982
"K03788.01",9405541,,"FALSE POSITIVE","FALSE POSITIVE",5.55260695,2674.69,727.6,132.08428
"K03789.01",8906045,,"FALSE POSITIVE","FALSE POSITIVE",2.347479696,60.5,81996,133.67205
"K03790.01",7296094,,"FALSE POSITIVE","FALSE POSITIVE",0.890745373,36.92,120034,131.884401
"K03885.01",11614528,,"FALSE POSITIVE","FALSE POSITIVE",1.870990236,26.1,642.6,132.68949
"K03886.01",8848288,,"FALSE POSITIVE","FALSE POSITIVE",5.56648691,43.67,694.9,133.03305
"K03887.01",5308419,,"FALSE POSITIVE","FALSE POSITIVE",1.241483276,27.25,141,132.10028
"K03888.01",8260198,,"FALSE POSITIVE","FALSE POSITIVE",0.955297055,18.16,846.1,132.179352
"K03889.01",10733174,,"FALSE POSITIVE","FALSE POSITIVE",280.476576,3.16,651.2,299.3871
"K03981.01",5895588,,"FALSE POSITIVE","FALSE POSITIVE",0.849277809,20.11,690.8,132.17649
"K03982.01",5303557,,"FALSE POSITIVE","FALSE POSITIVE",2.399081606,40.6,6071.6,133.06425
"K03983.01",10227863,,"FALSE POSITIVE","FALSE POSITIVE",5.14072621,19.28,145.6,135.0222
"K03985.01",9602562,,"FALSE POSITIVE","FALSE POSITIVE",3.55653637,1.7,202.5,133.5172
"K03986.01",10668665,,"FALSE POSITIVE","FALSE POSITIVE",9.60853601,31.99,584.4,137.74499
"K04077.01",7690855,,"FALSE POSITIVE","FALSE POSITIVE",0.786260569,15.72,877.1,132.166816
"K04078.01",5649837,,"FALSE POSITIVE","FALSE POSITIVE",0.597934463,23.2,515,131.95507
"K04080.01",5036480,,"FALSE POSITIVE","FALSE POSITIVE",1.061002863,1.06,142.4,132.52463
"K04082.01",6592832,,"FALSE POSITIVE","FALSE POSITIVE",0.924821319,1.1,122.4,132.09187
"K04083.01",8524346,,"FALSE POSITIVE","FALSE POSITIVE",4.4697452,2.43,241.5,133.00892
"K02667.01",3654095,,"FALSE POSITIVE","FALSE POSITIVE",1.303576682,1.51,245.5,133.0758
"K02669.01",11761199,,"FALSE POSITIVE","FALSE POSITIVE",213.6103207,46.07,110990,141.655562
"K02670.01",8074805,,"FALSE POSITIVE","FALSE POSITIVE",170.8658492,24.4,29840.8,299.660385
"K02671.01",2437505,,"FALSE POSITIVE","FALSE POSITIVE",21.47642727,59.5,348130,149.26156
"K02740.01",3336765,,"FALSE POSITIVE","FALSE POSITIVE",1.844857057,0.97,85.6,132.16167
"K02741.01",5513893,,"FALSE POSITIVE","FALSE POSITIVE",0.755103143,1.49,43.8,131.81388
"K02922.01",4381282,,"FALSE POSITIVE","FALSE POSITIVE",0.497581917,0.76,140.6,131.6572
"K00300.01",3438975,,"FALSE POSITIVE","FALSE POSITIVE",2.976020742,2.07,114.9,171.65845
"K03021.01",3348285,,"FALSE POSITIVE","FALSE POSITIVE",0.803835923,0.78,52.6,131.80207
"K03023.01",7732285,,"FALSE POSITIVE","FALSE POSITIVE",4.39049637,2.07,113.5,134.12735
"K03228.01",5307990,,"FALSE POSITIVE","FALSE POSITIVE",0.98762513,1.14,28.6,131.97212
"K03230.01",9291039,,"FALSE POSITIVE","FALSE POSITIVE",8.80854183,2.69,174.7,134.02712
"K03230.02",9291039,,"FALSE POSITIVE","FALSE POSITIVE",3.796383639,0.71,31.1,135.2015074
"K03231.01",10489539,,"FALSE POSITIVE","FALSE POSITIVE",19.7639874,1.19,51.3,134.17
"K03327.01",11044779,,"FALSE POSITIVE","FALSE POSITIVE",15.60862948,39.42,34356,144.30211
"K03328.01",4634135,,"FALSE POSITIVE","FALSE POSITIVE",63.9005941,25.91,17097,189.47344
"K03331.01",5876805,,"FALSE POSITIVE","FALSE POSITIVE",18.173045009,24.39,69911.3,355.230984
"K03332.01",5818068,,"FALSE POSITIVE","FALSE POSITIVE",14.12678065,31.13,7647.4,137.90377
"K03333.01",12208887,,"FALSE POSITIVE","FALSE POSITIVE",53.501860974,55.23,456778,132.211255
"K03413.01",4164393,,"FALSE POSITIVE","FALSE POSITIVE",49.612757516,57.08,130460,165.9984372
"K03414.01",6023859,,"FALSE POSITIVE","FALSE POSITIVE",27.009807384,22.32,67898,141.2897316
"K03419.01",11519134,,"FALSE POSITIVE","FALSE POSITIVE",58.5850357,149.98,75468,140.799676
"K03501.01",6286161,,"FALSE POSITIVE","FALSE POSITIVE",14.541781166,2722.92,143645,144.269401
"K03502.01",5385471,,"FALSE POSITIVE","FALSE POSITIVE",12.4261177,3.8,1230.4,141.51156
"K03504.01",5471158,,"FALSE POSITIVE","FALSE POSITIVE",12.42560404,2.52,458.9,141.5345371
"K03505.01",4847843,,"FALSE POSITIVE","FALSE POSITIVE",30.9604688,89.18,460.9,156.1377
"K03506.01",8719419,,"FALSE POSITIVE","FALSE POSITIVE",12.62530918,87.2,39413,140.0602
"K03601.01",9613070,,"FALSE POSITIVE","FALSE POSITIVE",2.33211505,140.22,105949,132.19683
"K03602.01",10845188,,"FALSE POSITIVE","FALSE POSITIVE",249.36211832,48.69,35830.4,279.658296
"K03603.01",5730394,,"FALSE POSITIVE","FALSE POSITIVE",5.519188936,43.06,217073,134.470023
"K03604.01",6956216,,"FALSE POSITIVE","FALSE POSITIVE",4.818863794,51.32,65936.5,131.677655
"K03605.01",6137704,,"FALSE POSITIVE","FALSE POSITIVE",178.26802035,34.07,45753.9,255.351351
"K03606.01",10275074,,"FALSE POSITIVE","FALSE POSITIVE",2.181555909,91.3,85406.9,133.48675
"K03607.01",9110346,,"FALSE POSITIVE","FALSE POSITIVE",0.895276162,172.25,319082,131.6225645
"K03696.01",5435816,,"FALSE POSITIVE","FALSE POSITIVE",181.8521773,46.38,27559,251.877795
"K03697.01",8559589,,"FALSE POSITIVE","FALSE POSITIVE",223.1127475,46.33,11538.8,140.947135
"K03698.01",4372765,,"FALSE POSITIVE","FALSE POSITIVE",15.64064161,77.18,273309,140.08502
"K03699.01",2438490,,"FALSE POSITIVE","FALSE POSITIVE",3.31577795,27.77,94567,131.53883
"K03700.01",3838496,,"FALSE POSITIVE","FALSE POSITIVE",2.990252395,89.85,216437,133.110629
"K03701.01",6470521,,"FALSE POSITIVE","FALSE POSITIVE",2.08043378,510.48,6861.2,131.827041
"K03792.01",12009347,,"FALSE POSITIVE","FALSE POSITIVE",2.723858181,7.13,5497,133.57632
"K00362.01",1571511,,"FALSE POSITIVE","FALSE POSITIVE",14.022451457,14.93,20082.9,177.5952096
"K03793.01",4037163,,"FALSE POSITIVE","FALSE POSITIVE",0.635441862,56.3,147609,131.966607
"K03795.01",3338660,,"FALSE POSITIVE","FALSE POSITIVE",1.873380717,89.79,538716,131.795634
"K03796.01",3338674,,"FALSE POSITIVE","FALSE POSITIVE",1.87337894,51.11,5444,131.796393
"K03797.01",5546277,,"FALSE POSITIVE","FALSE POSITIVE",7.50023955,21.06,273.2,137.38848
"K00371.01",5652983,,"FALSE POSITIVE","FALSE POSITIVE",498.391282,17.14,1590,244.08166
"K03894.01",5473535,,"FALSE POSITIVE","FALSE POSITIVE",1.673662758,23.42,316.4,131.67166
"K03895.01",12106934,,"FALSE POSITIVE","FALSE POSITIVE",5.93717724,594.32,25450,135.95682
"K03896.01",6222898,,"FALSE POSITIVE","FALSE POSITIVE",3.89043062,1.24,195.4,132.7665
"K03898.01",9161118,,"FALSE POSITIVE","FALSE POSITIVE",1.306723495,27.42,12456.6,132.53576
"K03987.01",10407020,,"FALSE POSITIVE","FALSE POSITIVE",0.933747751,2.07,76.6,131.52218
"K00380.01",2452450,,"FALSE POSITIVE","FALSE POSITIVE",8.0970583,4.83,680.7,170.81044
"K03988.01",5385491,,"FALSE POSITIVE","FALSE POSITIVE",12.425484,1.55,117.2,133.99
"K03989.01",5551504,,"FALSE POSITIVE","FALSE POSITIVE",1.204529346,1.4,86.9,131.93613
"K03990.01",6421503,,"FALSE POSITIVE","FALSE POSITIVE",2.15839583,14.28,352.2,131.89506
"K03992.01",3228988,,"FALSE POSITIVE","FALSE POSITIVE",0.73094701,15.83,227.7,132.22433
"K00390.01",3849155,,"FALSE POSITIVE","FALSE POSITIVE",1.168310132,1.43,283.3,170.604205
"K04085.01",5041847,,"FALSE POSITIVE","FALSE POSITIVE",0.914468919,36.84,3426.3,132.120912
"K04086.01",3836558,,"FALSE POSITIVE","FALSE POSITIVE",1.54039744,1.08,127.6,131.99974
"K04088.01",4946584,,"FALSE POSITIVE","FALSE POSITIVE",0.907943645,49.37,1028.9,132.133484
"K04089.01",11972872,,"FALSE POSITIVE","FALSE POSITIVE",0.531106622,7.54,5133.6,131.906467
"K04090.01",9899233,,"FALSE POSITIVE","FALSE POSITIVE",1.332547503,1.23,130.3,132.05767
"K02673.01",10747445,,"FALSE POSITIVE","FALSE POSITIVE",4.593595496,44.14,45034,134.88971
"K02746.01",5302643,,"FALSE POSITIVE","FALSE POSITIVE",69.2002312,45.24,2271.5,145.95159
"K02749.01",8687088,,"FALSE POSITIVE","FALSE POSITIVE",0.905037231,1.1,37.5,132.21703
"K02844.01",4858610,,"FALSE POSITIVE","FALSE POSITIVE",2.72288246,1.06,152.6,131.90948
"K02928.01",3230753,,"FALSE POSITIVE","FALSE POSITIVE",17.7337356,1.24,217.3,143.9223
"K03028.01",9838804,,"FALSE POSITIVE","FALSE POSITIVE",1.33256952,1.06,163.5,132.03835
"K03121.01",10934313,,"FALSE POSITIVE","FALSE POSITIVE",1.926888595,1.31,130,131.63323
"K00322.01",8948424,,"FALSE POSITIVE","FALSE POSITIVE",5.888835386,584.67,19466,173.582863
"K03238.01",9489953,,"FALSE POSITIVE","FALSE POSITIVE",58.3437362,93.55,1266.8,169.90401
"K03239.01",5305240,,"FALSE POSITIVE","FALSE POSITIVE",1.070982122,0.98,43.4,131.98355
"K03240.01",6206559,,"FALSE POSITIVE","FALSE POSITIVE",1.245331397,1.61,38.1,132.22902
"K03241.01",9532117,,"FALSE POSITIVE","FALSE POSITIVE",8.21429932,1.66,70.7,135.00609
"K03242.01",6928906,,"FALSE POSITIVE","FALSE POSITIVE",1.54945486,1.34,21.8,132.47682
"K03334.01",11147814,,"FALSE POSITIVE","FALSE POSITIVE",95.178317934,28.75,128575,224.596785
"K03336.01",8892720,,"FALSE POSITIVE","FALSE POSITIVE",61.4911479,22.76,58702.9,163.633663
"K03337.02",7692093,,"FALSE POSITIVE","FALSE POSITIVE",91.172033,1.58,368.5,154.9657
"K03338.01",8263752,,"FALSE POSITIVE","FALSE POSITIVE",10.99381963,40.17,1685.8,133.253208
"K03421.01",5004909,,"FALSE POSITIVE","FALSE POSITIVE",40.6511021,1.7,136.4,164.5528
"K03422.01",5898983,,"FALSE POSITIVE","FALSE POSITIVE",40.1454757,13.01,310.8,133.7186
"K03424.01",8356054,,"FALSE POSITIVE","FALSE POSITIVE",17.081202417,39.24,134143,134.296431
"K03509.01",3439096,,"FALSE POSITIVE","FALSE POSITIVE",2.97601892,164.46,306.1,132.96926
"K03510.01",9028474,,"FALSE POSITIVE","FALSE POSITIVE",124.93576738,49.34,240899,177.686517
"K03511.01",3644542,,"FALSE POSITIVE","FALSE POSITIVE",119.67980316,193.91,299046,176.106325
"K03512.01",6182849,,"FALSE POSITIVE","FALSE POSITIVE",6.399107136,59.15,376769,134.7016363
"K03513.01",9851142,,"FALSE POSITIVE","FALSE POSITIVE",8.480304281,65,83114.6,135.854534
"K03608.01",10259301,,"FALSE POSITIVE","FALSE POSITIVE",244.83274973,38.3,40206,285.7025679
"K03609.01",6233903,,"FALSE POSITIVE","FALSE POSITIVE",2.995357359,112.12,172404,132.796981
"K03610.01",7212066,,"FALSE POSITIVE","FALSE POSITIVE",3.840485025,39.38,31353,134.446386
"K03611.01",6675060,,"FALSE POSITIVE","FALSE POSITIVE",10.443341795,44.35,145294,133.62903
"K03612.01",10518735,,"FALSE POSITIVE","FALSE POSITIVE",19.515013291,53.03,256442,136.215942
"K03613.01",6546508,,"FALSE POSITIVE","FALSE POSITIVE",3.053578643,35.35,52879.9,133.878843
"K03702.01",2449090,,"FALSE POSITIVE","FALSE POSITIVE",4.944046127,54.29,112503,134.192012
"K03703.01",5652260,,"FALSE POSITIVE","FALSE POSITIVE",4.464565251,43.21,74112,132.311502
"K03704.01",2569494,,"FALSE POSITIVE","FALSE POSITIVE",1.523298835,38.95,195071,132.32762
"K03705.01",6470516,,"FALSE POSITIVE","FALSE POSITIVE",2.080431782,345.7,894203,131.827995
"K03706.01",7770471,,"FALSE POSITIVE","FALSE POSITIVE",1.157804607,118.11,605713,132.448327
"K03707.01",5130380,,"FALSE POSITIVE","FALSE POSITIVE",19.979098,22.98,38418,137.14659
"K03798.01",5475736,,"FALSE POSITIVE","FALSE POSITIVE",2.991885335,3.94,1356.9,134.17581
"K03799.01",9049673,,"FALSE POSITIVE","FALSE POSITIVE",1.327471395,7.08,5673.8,131.583734
"K03800.01",9593759,,"FALSE POSITIVE","FALSE POSITIVE",1.247156944,26042.9,134761,132.36584
"K03802.01",5020044,,"FALSE POSITIVE","FALSE POSITIVE",2.119100054,34.34,1651.1,132.59118
"K00363.01",2438070,,"FALSE POSITIVE","FALSE POSITIVE",2.442945167,38.29,677.9,171.09721
"K03803.01",6286155,,"FALSE POSITIVE","FALSE POSITIVE",14.5417471,163.25,1088.6,137.58734
"K03899.01",3556229,,"FALSE POSITIVE","FALSE POSITIVE",0.7967202,56.89,167719,132.288291
"K03900.01",11911580,,"FALSE POSITIVE","FALSE POSITIVE",359.102042,28.76,1102.9,393.8542
"K03902.01",10583225,,"FALSE POSITIVE","FALSE POSITIVE",2.69634575,1.46,185.2,132.9969
"K03903.01",5215251,,"FALSE POSITIVE","FALSE POSITIVE",2.553924603,32.67,1680.1,131.94769
"K03904.01",5480736,,"FALSE POSITIVE","FALSE POSITIVE",8.56751264,23.05,347.9,136.06104
"K03993.01",2970804,,"FALSE POSITIVE","FALSE POSITIVE",0.686994057,35.3,2797.1,131.661024
"K03994.01",7552701,,"FALSE POSITIVE","FALSE POSITIVE",1.324247867,1.3,83.3,131.51043
"K03995.01",7418173,,"FALSE POSITIVE","FALSE POSITIVE",0.780632043,79.67,736.5,132.190835
"K03996.01",3228804,,"FALSE POSITIVE","FALSE POSITIVE",0.730947169,14.43,248,132.22192
"K03997.01",2442359,,"FALSE POSITIVE","FALSE POSITIVE",0.552834211,18.09,145.7,131.75468
"K00381.01",3230578,,"FALSE POSITIVE","FALSE POSITIVE",6.337614357,9.57,1807.4,170.189414
"K03998.01",7707742,,"FALSE POSITIVE","FALSE POSITIVE",0.758354475,149.44,581782,132.623984
"K04093.01",8521059,,"FALSE POSITIVE","FALSE POSITIVE",0.535578808,33.97,193.6,131.80805
"K04094.01",8128247,,"FALSE POSITIVE","FALSE POSITIVE",3.57017774,57.36,79.6,134.4442
"K00391.01",3858804,,"FALSE POSITIVE","FALSE POSITIVE",25.9525478,74.69,478.4,174.84275
"K04095.01",6276994,,"FALSE POSITIVE","FALSE POSITIVE",1.10601182,0.77,52.9,131.83599
"K04096.01",9674564,,"FALSE POSITIVE","FALSE POSITIVE",6.873655305,1.21,181.3,132.4527832
"K02676.01",5649325,,"FALSE POSITIVE","FALSE POSITIVE",195.613824,10.65,1651.9,167.73974
"K02680.01",8326342,,"FALSE POSITIVE","FALSE POSITIVE",14.4079035,23.4,3058,142.02803
"K02752.01",5717567,,"FALSE POSITIVE","FALSE POSITIVE",1.287622419,0.87,36.5,132.43069
"K02846.01",4832175,,"FALSE POSITIVE","FALSE POSITIVE",0.947738312,0.88,202.2,132.38567
"K02847.01",12935144,,"FALSE POSITIVE","FALSE POSITIVE",1.099291188,1.37,282.6,131.50242
"K00293.01",11200415,,"FALSE POSITIVE","FALSE POSITIVE",4.63958598,1.52,83.4,172.21917
"K02850.01",4075015,,"FALSE POSITIVE","FALSE POSITIVE",1.11431205,1.07,160.4,131.75649
"K02929.01",8358012,,"FALSE POSITIVE","FALSE POSITIVE",10.06478627,1.49,285.7,135.24121
"K02930.01",4664046,,"FALSE POSITIVE","FALSE POSITIVE",1.12976597,0.83,133.7,132.526
"K02932.01",3861611,,"FALSE POSITIVE","FALSE POSITIVE",3.84933401,2.12,503.9,134.43526
"K02933.01",12416987,,"FALSE POSITIVE","FALSE POSITIVE",119.0833042,22.19,2951,163.56212
"K02934.01",10964265,,"FALSE POSITIVE","FALSE POSITIVE",0.637487312,1.75,211.3,131.97829
"K03030.01",5524881,,"FALSE POSITIVE","FALSE POSITIVE",7.19552624,1.67,214.6,136.03008
"K03033.01",7186665,,"FALSE POSITIVE","FALSE POSITIVE",8.55935323,1.21,148.8,137.22854
"K03035.01",6388770,,"FALSE POSITIVE","FALSE POSITIVE",21.3419702,,,134.094
"K00309.01",7024222,,"FALSE POSITIVE","FALSE POSITIVE",1.633107509,0.53,60.8,170.19649
"K03124.01",4076976,,"FALSE POSITIVE","FALSE POSITIVE",4.8807805,0.48,79,133.705
"K03126.01",7097534,,"FALSE POSITIVE","FALSE POSITIVE",2.21396685,0.84,81.6,132.56407
"K03129.01",6964159,,"FALSE POSITIVE","FALSE POSITIVE",25.503628,1.61,204.4,139.3578
"K03243.01",9821151,,"FALSE POSITIVE","FALSE POSITIVE",8.42943991,1.19,89.1,132.29198
"K03244.01",6850665,,"FALSE POSITIVE","FALSE POSITIVE",214.715417,71.79,5211.2,275.49823
"K03247.01",3336476,,"FALSE POSITIVE","FALSE POSITIVE",1.89132292,0.9,16,132.6489
"K03338.02",8263752,,"FALSE POSITIVE","FALSE POSITIVE",10.9938087,5.33,1456.9,138.80624
"K03426.01",5900235,,"FALSE POSITIVE","FALSE POSITIVE",58.7701045,1.57,224.4,174.775
"K03427.01",9907505,,"FALSE POSITIVE","FALSE POSITIVE",39.206808648,50.2,186978,142.4611109
"K03514.01",7117003,,"FALSE POSITIVE","FALSE POSITIVE",428.32173928,49.76,316995,276.530352
"K03515.01",3240159,,"FALSE POSITIVE","FALSE POSITIVE",82.137609997,197.85,210772,196.1225133
"K03516.01",9658118,,"FALSE POSITIVE","FALSE POSITIVE",24.0612744,83.77,440146,138.38747
"K03517.01",7132542,,"FALSE POSITIVE","FALSE POSITIVE",66.36099916,61.42,416737,168.379642
"K03518.01",8589754,,"FALSE POSITIVE","FALSE POSITIVE",8.939461148,153.32,357832,133.013944
"K03614.01",9886224,,"FALSE POSITIVE","FALSE POSITIVE",2.992662857,60.35,113705,131.893219
"K03615.01",3735634,,"FALSE POSITIVE","FALSE POSITIVE",4.664188563,52.09,11360.5,133.670244
"K03616.01",6058875,,"FALSE POSITIVE","FALSE POSITIVE",0.56493412,33.4,252639,131.7871403
"K03617.01",10735564,,"FALSE POSITIVE","FALSE POSITIVE",1.674984844,150.48,234579,131.793034
"K03618.01",9636559,,"FALSE POSITIVE","FALSE POSITIVE",10.636305846,64.91,216063,139.783159
"K03619.01",8095110,,"FALSE POSITIVE","FALSE POSITIVE",2.1032389,36.63,24852.5,132.868177
"K03620.01",11499263,,"FALSE POSITIVE","FALSE POSITIVE",46.698200933,38.79,54592.5,167.6984656
"K03708.01",6314173,,"FALSE POSITIVE","FALSE POSITIVE",1.433262401,136.47,428557,132.822635
"K03709.01",2576107,,"FALSE POSITIVE","FALSE POSITIVE",205.5833309,42.69,24872,234.746256
"K03710.01",9532421,,"FALSE POSITIVE","FALSE POSITIVE",4.309067482,101.41,23647,134.71445
"K03711.01",5653849,,"FALSE POSITIVE","FALSE POSITIVE",111.0396205,8.6,9356.2,161.93506
"K03712.01",2437060,,"FALSE POSITIVE","FALSE POSITIVE",3.187087241,928.96,129093,132.8582
"K03713.01",8127648,,"FALSE POSITIVE","FALSE POSITIVE",1.023470248,100.39,129526,131.703274
"K03714.01",11564013,,"FALSE POSITIVE","FALSE POSITIVE",0.875267982,39.19,11701,132.03224
"K03804.01",7831363,,"FALSE POSITIVE","FALSE POSITIVE",2.81753381,52.91,3836,132.8937
"K03805.01",4663185,,"FALSE POSITIVE","FALSE POSITIVE",56.6993107,539.16,5824.7,146.1473
"K03806.01",5305471,,"FALSE POSITIVE","FALSE POSITIVE",161.252247,4.49,2185.9,189.10948
"K03807.01",10581918,,"FALSE POSITIVE","FALSE POSITIVE",1.801863222,145.36,262582,132.48449
"K03808.01",3851949,,"FALSE POSITIVE","FALSE POSITIVE",54.77145968,34.32,7224.8,143.74319
"K03809.01",9097892,,"FALSE POSITIVE","FALSE POSITIVE",1.674690886,29.78,527.4,132.172107
"K03810.01",5769943,,"FALSE POSITIVE","FALSE POSITIVE",1.013774136,18.59,33878,131.95888
"K03905.01",8487748,,"FALSE POSITIVE","FALSE POSITIVE",1.061934313,15.14,607,131.72596
"K03906.01",9892856,,"FALSE POSITIVE","FALSE POSITIVE",2.406574511,26.22,738,133.73667
"K03910.01",10491062,,"FALSE POSITIVE","FALSE POSITIVE",2.199076661,21.72,777.4,133.06147
"K03999.01",2010191,,"FALSE POSITIVE","FALSE POSITIVE",3.43525124,25.43,152.2,132.6333
"K04000.01",5471675,,"FALSE POSITIVE","FALSE POSITIVE",0.962828092,40.82,63,132.20697
"K04001.01",9851943,,"FALSE POSITIVE","FALSE POSITIVE",1.081935491,0.99,202.9,131.52874
"K04003.01",2708420,,"FALSE POSITIVE","FALSE POSITIVE",1.89129881,0.86,82,132.6639
"K04097.02",5688683,,"FALSE POSITIVE","FALSE POSITIVE",4.44902309,0.55,88.9,131.75425
"K04100.01",5700900,,"FALSE POSITIVE","FALSE POSITIVE",379.08202,23.99,1609.1,287.504
"K04102.01",2708278,,"FALSE POSITIVE","FALSE POSITIVE",1.89124187,0.93,105.8,132.7082
"K02682.01",2436378,,"FALSE POSITIVE","FALSE POSITIVE",8.53161917,54.6,65744,136.27763
"K02684.01",4035667,,"FALSE POSITIVE","FALSE POSITIVE",2.8736467,6.47,215.7,132.58652
"K02685.01",9612825,,"FALSE POSITIVE","FALSE POSITIVE",2.846517614,1.88,2154.4,133.24348
"K02761.01",7903086,,"FALSE POSITIVE","FALSE POSITIVE",1.846861455,2.23,648.6,131.90493
"K02854.01",5513866,,"FALSE POSITIVE","FALSE POSITIVE",0.755111225,1.38,168,131.80687
"K02937.01",9837578,,"FALSE POSITIVE","FALSE POSITIVE",20.733748565,69.8,417340,132.8465918
"K02938.01",7821010,,"FALSE POSITIVE","FALSE POSITIVE",24.238241803,102.31,461962,136.6165689
"K02939.01",5473556,,"FALSE POSITIVE","FALSE POSITIVE",11.258825027,87.18,196280,134.7384085
"K02941.01",9532424,,"FALSE POSITIVE","FALSE POSITIVE",4.30908594,1.62,160.8,134.70804
"K03036.01",5217891,,"FALSE POSITIVE","FALSE POSITIVE",161.239891,3.48,1075.4,189.1791
