kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K00787.02",12366084,"Kepler-232 c","CONFIRMED","CANDIDATE",11.37936986,3.95,1023.5,133.84992
"K00116.04",8395660,"Kepler-106 d","CONFIRMED","CANDIDATE",23.9800854,1.31,104,147.537
"K00788.01",12404086,"Kepler-681 b","CONFIRMED","CANDIDATE",26.39432897,3.07,1510.9,176.05459
"K00790.01",12470844,"Kepler-233 b","CONFIRMED","CANDIDATE",8.47237911,2.59,1123.5,174.16212
"K00790.02",12470844,"Kepler-233 c","CONFIRMED","CANDIDATE",60.4189369,2.36,931.3,181.16367
"K00791.01",12644822,"Kepler-682 b","CONFIRMED","CANDIDATE",12.611904345,7.4,6105.6,180.892284
"K00864.03",6849310,"Kepler-244 c","CONFIRMED","CANDIDATE",9.76734503,2.67,569.1,186.57718
"K00122.01",8349582,"Kepler-95 b","CONFIRMED","CANDIDATE",11.523067458,3.13,507.3,131.969055
"K00867.01",6863998,"Kepler-709 b","CONFIRMED","CANDIDATE",16.08518937,3.68,1442.4,180.28319
"K00869.01",6948054,"Kepler-245 b","CONFIRMED","CANDIDATE",7.49018305,2.56,1123.6,174.95037
"K00929.01",9141746,"Kepler-730 b","CONFIRMED","CANDIDATE",6.491682808,9.66,7163.3,174.633553
"K00929.02",9141746,"Kepler-730 c","CONFIRMED","CANDIDATE",2.85188338,1.23,114.9,132.1455
"K00129.01",11974540,"Kepler-470 b","CONFIRMED","CANDIDATE",24.669192732,77.76,7382.3,132.864236
"K00931.01",9166862,"Kepler-731 b","CONFIRMED","CANDIDATE",3.855603916,13.61,16652.7,170.6787843
"K00137.03",8644288,"Kepler-18 b","CONFIRMED","CANDIDATE",3.504691252,2.03,315.1,133.511941
"K01005.01",5780460,"Kepler-747 b","CONFIRMED","CANDIDATE",35.61760233,5.17,4634.9,197.03573
"K01007.01",1725016,"Kepler-748 b","CONFIRMED","CANDIDATE",7.40742502,2.01,442,355.49652
"K01082.01",10141900,"Kepler-763 d","CONFIRMED","CANDIDATE",6.50327035,1.67,418.3,135.26657
"K01082.02",10141900,"Kepler-763 c","CONFIRMED","CANDIDATE",4.09667624,1.42,302.3,133.09833
"K01082.03",10141900,"Kepler-763 b","CONFIRMED","CANDIDATE",1.196548464,1.25,224.6,132.53363
"K01083.01",10157458,"Kepler-764 b","CONFIRMED","CANDIDATE",7.33685101,1.52,325.8,138.5829
"K01161.03",10426656,"Kepler-272 b","CONFIRMED","CANDIDATE",2.97136658,1.52,233.3,134.38662
"K01162.01",10528068,"Kepler-782 b","CONFIRMED","CANDIDATE",158.6850022,3.08,898.3,173.94993
"K01163.01",10468940,"Kepler-273 b","CONFIRMED","CANDIDATE",2.936527336,1.92,352.3,135.71829
"K01163.02",10468940,"Kepler-273 c","CONFIRMED","CANDIDATE",8.01500821,2,363,134.8277
"K01165.01",10337517,"Kepler-783 c","CONFIRMED","CANDIDATE",7.053934488,2.36,511.5,136.357253
"K01165.02",10337517,"Kepler-783 b","CONFIRMED","CANDIDATE",4.29263699,0.68,61.4,134.80018
"K00794.01",2713049,"Kepler-683 b","CONFIRMED","CANDIDATE",2.539183147,2.06,382.1,169.67494
"K00795.01",3114167,"Kepler-684 b","CONFIRMED","CANDIDATE",6.770300385,2.77,1304,170.57662
"K00117.01",10875245,"Kepler-107 e","CONFIRMED","CANDIDATE",14.74914825,2.89,430.2,138.77799
"K00869.02",6948054,"Kepler-245 d","CONFIRMED","CANDIDATE",36.2761238,3.03,1572.6,201.2869
"K00869.03",6948054,"Kepler-245 c","CONFIRMED","CANDIDATE",17.46087931,2.32,812.4,137.26594
"K00869.04",6948054,"Kepler-245 e","CONFIRMED","CANDIDATE",3.219814777,1.69,488.2,133.00406
"K00870.01",6949607,"Kepler-28 b","CONFIRMED","CANDIDATE",5.912273234,1.73,961.4,172.184012
"K00870.02",6949607,"Kepler-28 c","CONFIRMED","CANDIDATE",8.98581901,1.65,881.3,175.68418
"K00123.01",5094751,"Kepler-109 b","CONFIRMED","CANDIDATE",6.481633073,2.54,298.5,122.977657
"K00934.01",9334289,"Kepler-254 b","CONFIRMED","CANDIDATE",5.826657508,4.09,1539.1,173.011411
"K00934.02",9334289,"Kepler-254 c","CONFIRMED","CANDIDATE",12.41216347,2.58,611.3,142.54039
"K00934.03",9334289,"Kepler-254 d","CONFIRMED","CANDIDATE",18.74649011,3.05,796.8,147.13074
"K00935.01",9347899,"Kepler-31 b","CONFIRMED","CANDIDATE",20.86021229,5.5,1910.5,180.017757
"K00935.02",9347899,"Kepler-31 c","CONFIRMED","CANDIDATE",42.63427848,5.22,1719.3,141.16954
"K00935.03",9347899,"Kepler-31 d","CONFIRMED","CANDIDATE",87.6476068,4,1009.6,134.94222
"K01014.01",8125580,"Kepler-749 b","CONFIRMED","CANDIDATE",17.31711739,2.04,1473,142.36094
"K01015.01",8158127,"Kepler-750 b","CONFIRMED","CANDIDATE",9.42889884,4.39,565.4,140.1046
"K01085.01",10118816,"Kepler-1735 b","CONFIRMED","CANDIDATE",7.71790675,0.9,306.8,139.15725
"K01086.01",10122255,"Kepler-765 b","CONFIRMED","CANDIDATE",27.6652847,2.21,469.2,144.8714
"K01089.01",3247268,"Kepler-418 b","CONFIRMED","CANDIDATE",86.67856052,9.83,8244.1,175.597013
"K01166.01",10351231,"Kepler-1738 b","CONFIRMED","CANDIDATE",7.6746614,2.8,503,133.22431
"K00152.02",8394721,"Kepler-79 c","CONFIRMED","CANDIDATE",27.40229859,3.63,747.5,133.6284
"K01170.01",10482160,"Kepler-1739 b","CONFIRMED","CANDIDATE",7.34373964,1.84,574.4,137.29874
"K01257.01",8751933,"Kepler-420 b","CONFIRMED","FALSE POSITIVE",86.64764448,9.4,7311.6,173.794641
"K01258.01",8630788,"Kepler-281 c","CONFIRMED","CANDIDATE",36.33750453,5.3,2828.4,160.39806
"K00157.02",6541920,"Kepler-11 d","CONFIRMED","CANDIDATE",22.687155,3.2,960,148.455435
"K01258.02",8630788,"Kepler-281 b","CONFIRMED","CANDIDATE",14.64613058,2.22,593.5,136.5227
"K01258.03",8630788,"Kepler-281 d","CONFIRMED","CANDIDATE",148.272013,4.3,1707.4,138.00557
"K00800.01",3342970,"Kepler-234 b","CONFIRMED","CANDIDATE",2.711504086,3.12,837.5,170.03417
"K00800.02",3342970,"Kepler-234 c","CONFIRMED","CANDIDATE",7.21203748,3.32,950.4,172.81782
"K00801.01",3351888,"Kepler-685 b","CONFIRMED","CANDIDATE",1.625522174,9.73,7969,170.8266564
"K00872.01",7109675,"Kepler-46 b","CONFIRMED","CANDIDATE",33.60123371,8.46,7425.9,186.680343
"K00872.02",7109675,"Kepler-46 d","CONFIRMED","CANDIDATE",6.76652928,1.97,450.7,138.0637
"K00873.01",7118364,"Kepler-710 b","CONFIRMED","CANDIDATE",4.347288783,2.36,451.6,172.23343
"K00874.01",7134976,"Kepler-246 b","CONFIRMED","CANDIDATE",4.601811819,2.35,755.9,169.98108
"K00874.02",7134976,"Kepler-246 c","CONFIRMED","CANDIDATE",11.18719905,1.55,353.6,137.17814
"K00875.01",7135852,"Kepler-1729 b","CONFIRMED","CANDIDATE",4.220965778,2.62,2260,170.622433
"K00936.01",9388479,"Kepler-732 b","CONFIRMED","CANDIDATE",9.467821474,2.13,2237,178.415842
"K00936.02",9388479,"Kepler-732 c","CONFIRMED","CANDIDATE",0.893040969,1.24,741.7,134.540342
"K00937.01",9406990,"Kepler-733 b","CONFIRMED","CANDIDATE",20.83426731,2.74,988.4,176.58569
"K00938.01",9415172,"Kepler-255 c","CONFIRMED","CANDIDATE",9.94602357,3.12,994.5,171.70192
"K00938.02",9415172,"Kepler-255 d","CONFIRMED","CANDIDATE",1.04562195,1.45,213,133.91912
"K01015.02",8158127,"Kepler-750 c","CONFIRMED","CANDIDATE",4.08897299,2.36,157.9,135.76402
"K01017.01",8174625,"Kepler-751 b","CONFIRMED","CANDIDATE",17.44486016,3.24,826.9,141.6802
"K01089.02",3247268,"Kepler-418 c","CONFIRMED","CANDIDATE",12.21828097,5.1,1843.4,140.321095
"K01094.01",2721030,"Kepler-766 b","CONFIRMED","CANDIDATE",6.10027621,2.59,766.6,135.58656
"K01175.01",10350571,"Kepler-784 b","CONFIRMED","CANDIDATE",31.5925809,1.78,145.1,142.9649
"K01175.02",10350571,"Kepler-784 c","CONFIRMED","CANDIDATE",17.157236,1.55,110.4,133.68951
"K01176.01",3749365,"Kepler-785 b","CONFIRMED","CANDIDATE",1.97376085,8.78,30222.4,178.6894194
"K00152.03",8394721,"Kepler-79 b","CONFIRMED","CANDIDATE",13.48457668,3.39,653.5,136.61808
"K01261.01",8678594,"Kepler-799 b","CONFIRMED","CANDIDATE",133.460999,11.21,5032.9,216.04334
"K01261.02",8678594,"Kepler-799 c","CONFIRMED","CANDIDATE",15.19423359,3.69,367.8,142.73422
"K01264.01",8612847,"Kepler-800 b","CONFIRMED","CANDIDATE",14.13175309,3.02,1033,142.26044
"K00804.01",3641726,"Kepler-1727 b","CONFIRMED","CANDIDATE",9.02930689,2.57,1019.8,177.20422
"K00012.01",5812701,"Kepler-448 b","CONFIRMED","CANDIDATE",17.855221681,13.16,9065.2,146.596466
"K00117.02",10875245,"Kepler-107 c","CONFIRMED","CANDIDATE",4.90144976,1.7,140.7,138.60548
"K00806.01",3832474,"Kepler-30 d","CONFIRMED","CANDIDATE",143.2063047,8.9,10565.7,154.23552
"K00806.02",3832474,"Kepler-30 c","CONFIRMED","CANDIDATE",60.32494216,12.19,20280.4,243.892578
"K00877.01",7287995,"Kepler-81 b","CONFIRMED","CANDIDATE",5.95489993,2.33,1410.7,170.955871
"K00877.02",7287995,"Kepler-81 c","CONFIRMED","CANDIDATE",12.03987488,2.18,1250.6,181.22536
"K00013.01",9941662,"Kepler-13 b","CONFIRMED","CANDIDATE",1.763587535,21.42,4590.6,120.5659254
"K00123.02",5094751,"Kepler-109 c","CONFIRMED","CANDIDATE",21.22261195,2.48,366,137.57403
"K00877.03",7287995,"Kepler-81 d","CONFIRMED","CANDIDATE",20.83762895,1.42,439,132.08488
"K00878.01",7303253,"Kepler-711 b","CONFIRMED","CANDIDATE",23.58917143,3.16,1200.7,173.81994
"K00880.01",7366258,"Kepler-82 b","CONFIRMED","CANDIDATE",26.44439337,3.91,1843.5,194.12074
"K00938.03",9415172,"Kepler-255 b","CONFIRMED","CANDIDATE",5.71462396,1.78,297.8,132.63866
"K00939.01",9466668,"Kepler-256 c","CONFIRMED","CANDIDATE",3.388012244,2.11,280.1,170.5336
"K00939.02",9466668,"Kepler-256 d","CONFIRMED","CANDIDATE",5.83909761,2.06,273.6,132.09261
"K00939.03",9466668,"Kepler-256 b","CONFIRMED","CANDIDATE",1.620467654,1.57,159.6,132.06388
"K00131.01",7778437,"Kepler-471 b","CONFIRMED","CANDIDATE",5.014234733,10.63,6536,133.174289
"K00939.04",9466668,"Kepler-256 e","CONFIRMED","CANDIDATE",10.6816951,2.3,307.8,131.55082
"K01022.01",2716853,"Kepler-752 b","CONFIRMED","CANDIDATE",18.82744023,2.7,1006.2,196.19088
"K00139.01",8559644,"Kepler-111 c","CONFIRMED","CANDIDATE",224.7789355,7.67,3487.5,142.095338
"K01024.01",2715135,"Kepler-753 b","CONFIRMED","CANDIDATE",5.747711909,1.86,820.1,133.29939
"K01099.01",2853093,"Kepler-767 b","CONFIRMED","CANDIDATE",161.5278347,8.19,4653.6,198.00137
"K01101.01",3245969,"Kepler-768 b","CONFIRMED","CANDIDATE",11.39102358,1.67,448.6,137.70864
"K01102.01",3231341,"Kepler-24 c","CONFIRMED","CANDIDATE",12.33343853,4.12,536.4,137.58782
"K01102.02",3231341,"Kepler-24 b","CONFIRMED","CANDIDATE",8.14515981,3.43,446.8,140.56811
"K01102.03",3231341,"Kepler-24 e","CONFIRMED","CANDIDATE",18.9985279,43.17,430.7,144.74157
"K00157.03",6541920,"Kepler-11 e","CONFIRMED","CANDIDATE",31.99552485,4.12,1376.1,154.160745
"K01266.01",8547140,"Kepler-801 b","CONFIRMED","CANDIDATE",11.41926141,1.48,915.6,137.66894
"K01270.01",8564587,"Kepler-57 b","CONFIRMED","CANDIDATE",5.729317577,2.41,865.4,138.559971
"K01270.02",8564587,"Kepler-57 c","CONFIRMED","CANDIDATE",11.60908533,1.71,489.3,133.99324
"K00809.01",3935914,"Kepler-686 b","CONFIRMED","CANDIDATE",1.594745374,11.3,15044.5,170.6483505
"K00810.01",3940418,"Kepler-1728 b","CONFIRMED","CANDIDATE",4.783002698,2.5,1008.7,170.508434
"K00811.01",4049131,"Kepler-687 b","CONFIRMED","CANDIDATE",20.50588921,3.41,2105.5,181.43428
"K00812.01",4139816,"Kepler-235 b","CONFIRMED","CANDIDATE",3.340218842,2.03,1632.6,171.979062
"K00812.02",4139816,"Kepler-235 d","CONFIRMED","CANDIDATE",20.06036336,1.96,1494.7,147.46554
"K00812.03",4139816,"Kepler-235 e","CONFIRMED","CANDIDATE",46.1842039,1.83,1394.7,165.23729
"K00880.02",7366258,"Kepler-82 c","CONFIRMED","CANDIDATE",51.53997972,5.51,3644.3,174.055011
"K00880.03",7366258,"Kepler-82 e","CONFIRMED","CANDIDATE",5.902245782,2.43,702.3,136.78393
"K00880.04",7366258,"Kepler-82 d","CONFIRMED","CANDIDATE",2.382951591,1.86,391.6,135.080841
"K00881.01",7373451,"Kepler-712 b","CONFIRMED","CANDIDATE",21.02250608,3.07,1772.5,207.67593
"K00881.02",7373451,"Kepler-712 c","CONFIRMED","CANDIDATE",226.8904775,4.53,3136.4,207.35971
"K00940.01",9479273,"Kepler-734 b","CONFIRMED","CANDIDATE",6.104849417,3.18,2090.3,169.573477
"K00941.01",9480189,"Kepler-257 c","CONFIRMED","CANDIDATE",6.581477136,4.56,2318.9,174.787814
"K00941.02",9480189,"Kepler-257 b","CONFIRMED","CANDIDATE",2.382652873,2.74,705.4,170.66626
"K00941.03",9480189,"Kepler-257 d","CONFIRMED","CANDIDATE",24.66461416,5.34,2398.8,189.02031
"K00942.01",9512687,"Kepler-735 b","CONFIRMED","CANDIDATE",11.51517167,2.9,1357.4,174.85855
"K00943.01",9513865,"Kepler-736 b","CONFIRMED","CANDIDATE",3.601465336,2.31,777.7,171.99184
"K01029.01",2164169,"Kepler-1732 b","CONFIRMED","CANDIDATE",32.3122867,4.84,677.8,133.867
"K01030.01",2574338,"Kepler-1733 b","CONFIRMED","CANDIDATE",9.22961384,2.79,492.1,138.43961
"K01031.01",2584163,"Kepler-754 b","CONFIRMED","CANDIDATE",14.5598556,1.64,290.6,135.95038
"K01102.04",3231341,"Kepler-24 d","CONFIRMED","CANDIDATE",4.24439049,2.07,174,137.06643
"K00148.01",5735762,"Kepler-48 b","CONFIRMED","CANDIDATE",4.77800306,1.85,473,124.061465
"K01106.01",3240158,"Kepler-769 b","CONFIRMED","CANDIDATE",7.42608123,2.47,443.3,139.90039
"K01106.02",3240158,"Kepler-769 c","CONFIRMED","CANDIDATE",15.9868932,1.62,178.5,137.5964
"K00152.04",8394721,"Kepler-79 e","CONFIRMED","CANDIDATE",81.0637895,3.01,476,139.53492
"K01191.01",3859628,"Kepler-1740 b","CONFIRMED","CANDIDATE",8.17242644,3.29,864.3,361.20157
"K01273.01",8806072,"Kepler-802 b","CONFIRMED","CANDIDATE",40.05881661,3.43,1239.4,169.91063
"K01275.01",8583696,"Kepler-803 b","CONFIRMED","CANDIDATE",50.28635977,3.88,1119.3,167.63351
"K01276.01",8804283,"Kepler-1991 c","CONFIRMED","CANDIDATE",22.79020351,2.57,617.9,138.68515
"K00157.04",6541920,"Kepler-11 f","CONFIRMED","CANDIDATE",46.6856205,2.52,588.8,225.04604
"K01276.02",8804283,"Kepler-1991 b","CONFIRMED","CANDIDATE",13.26079792,1.47,199.4,139.0988
"K00117.03",10875245,"Kepler-107 b","CONFIRMED","CANDIDATE",3.180027898,1.53,120.3,133.49863
"K00812.04",4139816,"Kepler-235 c","CONFIRMED","CANDIDATE",7.82502168,1.2,520.8,136.54995
"K00813.01",4275191,"Kepler-688 b","CONFIRMED","CANDIDATE",3.895936525,7.34,8544.8,170.527552
"K00814.01",4476123,"Kepler-689 b","CONFIRMED","CANDIDATE",22.36646466,2.32,986.8,175.45862
"K00816.01",4664847,"Kepler-690 b","CONFIRMED","CANDIDATE",7.748094239,5.52,2472.1,174.997206
"K00817.01",4725681,"Kepler-236 c","CONFIRMED","CANDIDATE",23.96793669,1.8,1182.3,186.22182
"K00124.01",11086270,"Kepler-110 b","CONFIRMED","FALSE POSITIVE",12.69104387,2.57,252.1,137.12594
"K00884.01",7434875,"Kepler-247 c","CONFIRMED","CANDIDATE",9.439459486,4.16,3036.1,177.186096
"K00884.02",7434875,"Kepler-247 d","CONFIRMED","FALSE POSITIVE",20.47748843,2.92,1382.4,178.66786
"K00884.03",7434875,"Kepler-247 b","CONFIRMED","CANDIDATE",3.336123113,1.74,516.3,135.31623
"K00886.01",7455287,"Kepler-54 b","CONFIRMED","CANDIDATE",8.01078456,1.72,1333.6,170.20739
"K00886.02",7455287,"Kepler-54 c","CONFIRMED","CANDIDATE",12.07134205,1.29,759.2,143.45948
"K00886.03",7455287,"Kepler-54 d","CONFIRMED","CANDIDATE",20.99587872,1.3,767.3,152.31554
"K00945.01",9605514,"Kepler-1666 b","CONFIRMED","CANDIDATE",25.8474958,2.4,537.4,188.874
"K00945.02",9605514,"Kepler-1666 c","CONFIRMED","CANDIDATE",40.715561,2.7,680.9,146.36485
"K00947.01",9710326,"Kepler-737 b","CONFIRMED","CANDIDATE",28.59914031,1.83,1585.1,189.92667
"K00948.01",9761882,"Kepler-738 b","CONFIRMED","CANDIDATE",24.58716355,2.37,907.5,173.70572
"K00139.02",8559644,"Kepler-111 b","CONFIRMED","CANDIDATE",3.341799486,1.67,178.2,141.35472
"K01108.01",3218908,"Kepler-770 b","CONFIRMED","CANDIDATE",18.92537246,13.92,640.9,149.49558
"K01108.02",3218908,"Kepler-770 c","CONFIRMED","CANDIDATE",1.475323222,5.88,154.9,131.83272
"K01108.03",3218908,"Kepler-770 d","CONFIRMED","CANDIDATE",4.15246118,7.62,223.4,134.57991
"K01110.01",2837111,"Kepler-771 b","CONFIRMED","CANDIDATE",8.7348852,1.59,270.7,135.0818
"K01194.01",3554031,"Kepler-415 c","CONFIRMED","CANDIDATE",8.70798309,2.01,1419.6,363.05638
"K01194.03",3554031,"Kepler-415 b","CONFIRMED","CANDIDATE",4.17634276,1.23,531.5,352.99674
"K01278.01",8609450,"Kepler-282 d","CONFIRMED","CANDIDATE",24.8056775,2.16,624.4,145.07526
"K01278.02",8609450,"Kepler-282 e","CONFIRMED","CANDIDATE",44.3471936,2.45,791.7,161.31738
"K01278.03",8609450,"Kepler-282 b","CONFIRMED","CANDIDATE",9.2207691,1.02,140,138.0072
"K01278.04",8609450,"Kepler-282 c","CONFIRMED","CANDIDATE",13.6396648,1.1,162.7,141.7301
"K01279.01",8628758,"Kepler-804 b","CONFIRMED","CANDIDATE",14.37457572,1.94,335.8,138.20189
"K01279.02",8628758,"Kepler-804 c","CONFIRMED","CANDIDATE",9.65188331,1.08,103.2,132.15947
"K00817.02",4725681,"Kepler-236 b","CONFIRMED","CANDIDATE",8.29561738,1.82,824.3,135.79284
"K00818.01",4913852,"Kepler-691 b","CONFIRMED","CANDIDATE",8.11437482,2.1,1558,176.33968
"K00117.04",10875245,"Kepler-107 d","CONFIRMED","CANDIDATE",7.95825328,1.06,50,137.80219
"K00821.01",5021899,"Kepler-692 b","CONFIRMED","CANDIDATE",21.81295996,3.38,1175.4,174.01085
"K00887.01",7458762,"Kepler-713 b","CONFIRMED","CANDIDATE",7.41113177,2.45,620.5,175.34754
"K00889.01",757450,"Kepler-75 b","CONFIRMED","CANDIDATE",8.884922995,10.51,16053.4,169.991686
"K00890.01",7585481,"Kepler-714 b","CONFIRMED","CANDIDATE",8.09888906,8.95,6911.1,176.623731
"K00124.02",11086270,"Kepler-110 c","CONFIRMED","CANDIDATE",31.71981013,3.09,363.4,142.82083
"K00891.01",7663691,"Kepler-715 b","CONFIRMED","CANDIDATE",10.00653012,3.52,936.1,176.96898
"K00892.01",7678434,"Kepler-716 b","CONFIRMED","CANDIDATE",10.37168928,3.2,1254.9,172.61729
"K00949.01",9766437,"Kepler-739 b","CONFIRMED","CANDIDATE",12.53248222,3.24,1145.9,170.76535
"K00951.01",9775938,"Kepler-258 b","CONFIRMED","CANDIDATE",13.19720694,4.18,2141.4,171.545479
"K00951.02",9775938,"Kepler-258 c","CONFIRMED","CANDIDATE",33.6528474,3.05,1140.8,147.8025
"K00952.01",9787239,"Kepler-32 b","CONFIRMED","CANDIDATE",5.90127815,1.94,1525.2,171.40674
"K00952.02",9787239,"Kepler-32 c","CONFIRMED","CANDIDATE",8.75209691,1.83,1367.6,170.63671
"K01050.01",5809890,"Kepler-755 b","CONFIRMED","CANDIDATE",1.269091415,1.41,340.9,133.343682
"K00148.02",5735762,"Kepler-48 c","CONFIRMED","CANDIDATE",9.673958488,2.63,952.7,125.339418
"K01112.01",3109930,"Kepler-1736 b","CONFIRMED","CANDIDATE",37.8102649,2.33,570.3,158.35799
"K01113.01",2854914,"Kepler-268 b","CONFIRMED","CANDIDATE",25.93406406,2.48,414.5,149.76273
"K01113.02",2854914,"Kepler-268 c","CONFIRMED","CANDIDATE",83.4463485,2.73,503,158.68061
"K00017.01",10874614,"Kepler-6 b","CONFIRMED","CANDIDATE",3.234699282,13.06,10558.7,121.4865708
"K00153.01",12252424,"Kepler-113 c","CONFIRMED","CANDIDATE",8.925079516,2.36,977.5,139.71389
"K01196.02",3348082,"Kepler-274 b","CONFIRMED","CANDIDATE",11.63486009,2.61,292.3,140.50071
"K01196.03",3348082,"Kepler-274 c","CONFIRMED","CANDIDATE",33.1981761,3.21,336.7,142.09873
"K01198.01",3447722,"Kepler-275 c","CONFIRMED","CANDIDATE",16.08832318,3.42,597.8,139.49184
"K01198.02",3447722,"Kepler-275 b","CONFIRMED","CANDIDATE",10.30067919,2.2,271.8,142.74251
"K00018.01",8191672,"Kepler-5 b","CONFIRMED","CANDIDATE",3.548465446,14.92,7251.5,122.9014315
"K00157.05",6541920,"Kepler-11 g","CONFIRMED","CANDIDATE",118.3786735,3.4,1083.3,287.28744
"K01281.01",8742590,"Kepler-1742 b","CONFIRMED","CANDIDATE",49.4781446,1.88,496.6,141.82465
"K01282.01",8822366,"Kepler-805 b","CONFIRMED","CANDIDATE",30.8639476,3.01,256.5,162.88077
"K01283.01",8700771,"Kepler-806 b","CONFIRMED","CANDIDATE",8.0922105,1.44,65.3,138.04535
"K00824.01",5164255,"Kepler-693 b","CONFIRMED","CANDIDATE",15.37562369,11.01,15337,173.61402
"K00825.01",5252423,"Kepler-237 c","CONFIRMED","CANDIDATE",8.10363271,2.11,887.9,176.9486
"K00825.02",5252423,"Kepler-237 b","CONFIRMED","CANDIDATE",4.71510843,1.46,417.5,134.96178
"K00826.01",5272878,"Kepler-694 b","CONFIRMED","CANDIDATE",6.365839713,2.44,780.7,171.13575
"K00829.01",5358241,"Kepler-53 b","CONFIRMED","CANDIDATE",18.64932728,3.12,893.6,174.771
"K00892.02",7678434,"Kepler-716 c","CONFIRMED","CANDIDATE",3.96996298,1.78,299.2,137.75447
"K00893.01",7685981,"Kepler-717 b","CONFIRMED","CANDIDATE",4.40841331,2.66,549.4,172.18582
"K00896.01",7825899,"Kepler-248 c","CONFIRMED","CANDIDATE",16.23947096,4.14,2590.7,175.569907
"K00896.02",7825899,"Kepler-248 b","CONFIRMED","CANDIDATE",6.308201629,2.96,1328.5,174.047661
"K00952.03",9787239,"Kepler-32 d","CONFIRMED","CANDIDATE",22.78078241,2.17,1925.1,155.20408
"K00952.04",9787239,"Kepler-32 e","CONFIRMED","CANDIDATE",2.896005211,1.23,614.1,133.61228
"K00952.05",9787239,"Kepler-32 f","CONFIRMED","CANDIDATE",0.742957911,1.47,843.3,133.27936
"K00953.01",9820483,"Kepler-740 b","CONFIRMED","CANDIDATE",3.584101048,4.66,2608.1,170.427829
"K00954.01",9823457,"Kepler-259 b","CONFIRMED","CANDIDATE",8.11528727,3.1,834.9,174.52257
"K00954.02",9823457,"Kepler-259 c","CONFIRMED","CANDIDATE",36.9250409,3.01,902,174.22246
"K00955.01",9825625,"Kepler-741 b","CONFIRMED","CANDIDATE",7.03902016,2.45,529.8,175.73059
"K01050.02",5809890,"Kepler-755 c","CONFIRMED","CANDIDATE",2.853133997,1.36,277.1,133.79678
"K01051.01",6131236,"Kepler-1734 b","CONFIRMED","CANDIDATE",6.79685353,2.01,393.1,138.11324
"K01052.01",5956342,"Kepler-265 c","CONFIRMED","CANDIDATE",17.02902786,2.54,568.9,143.33395
"K01052.02",5956342,"Kepler-265 b","CONFIRMED","CANDIDATE",6.84619236,1.67,246.8,132.17265
"K01052.03",5956342,"Kepler-265 e","CONFIRMED","CANDIDATE",67.8321638,2.39,507.8,125.881
"K01052.04",5956342,"Kepler-265 d","CONFIRMED","CANDIDATE",43.1312147,2.39,447.8,166.26105
"K01053.01",5956656,"Kepler-756 b","CONFIRMED","CANDIDATE",1.224866441,1.54,196,133.20824
"K01115.01",3116412,"Kepler-772 b","CONFIRMED","CANDIDATE",12.99204853,2.03,270.6,136.32016
"K01116.01",2849805,"Kepler-773 b","CONFIRMED","CANDIDATE",3.749105745,1.68,182.6,135.10837
"K01117.01",3114811,"Kepler-774 b","CONFIRMED","CANDIDATE",11.08956602,3.51,148.1,141.76142
"K00148.03",5735762,"Kepler-48 d","CONFIRMED","CANDIDATE",42.89645024,2,555.3,146.0613
"K01198.03",3447722,"Kepler-275 d","CONFIRMED","CANDIDATE",35.6757453,3.02,471.2,145.00717
"K01199.01",3859079,"Kepler-786 b","CONFIRMED","CANDIDATE",53.5292702,2.28,1086.1,147.86464
"K01201.01",4061149,"Kepler-1741 b","CONFIRMED","CANDIDATE",2.757584622,1.01,563.1,133.05017
"K01202.01",3444588,"Kepler-787 b","CONFIRMED","CANDIDATE",0.928310036,1.16,376.2,133.80358
"K01203.01",3962243,"Kepler-276 c","CONFIRMED","CANDIDATE",31.8841473,3.7,910,160.20696
"K00153.02",12252424,"Kepler-113 b","CONFIRMED","CANDIDATE",4.75400072,2,748.7,128.547155
"K01203.02",3962243,"Kepler-276 b","CONFIRMED","CANDIDATE",14.12847677,2.73,628.7,142.8971
"K01288.01",10790387,"Kepler-807 b","CONFIRMED","CANDIDATE",117.93110803,10.36,8506.6,219.704226
"K00157.06",6541920,"Kepler-11 b","CONFIRMED","CANDIDATE",10.30401132,1.84,316.1,138.50377
"K00751.01",10682541,"Kepler-663 b","CONFIRMED","CANDIDATE",4.99677968,2.78,934.7,171.74208
"K00752.01",10797460,"Kepler-227 b","CONFIRMED","CANDIDATE",9.48803557,2.26,615.8,170.53875
"K00752.02",10797460,"Kepler-227 c","CONFIRMED","CANDIDATE",54.4183827,2.83,874.8,162.51384
